transaction_id,customer_id,customer_segment,account_age_days,prior_successful_payments,payment_method,transaction_amount,original_failure_at,failure_reason,retry_attempt_number,retry_window_minutes,retry_window_bucket,retry_at,hour_of_day,time_of_day_bucket,retry_success
T0006533,C02323,loyal,721,84,credit_card,19.18,2025-04-23T07:54:18,bank_decline_generic,1,6915,long,2025-04-28T03:09:18,7,morning,0
T0006534,C03782,new,70,2,credit_card,27.23,2025-06-05T13:13:25,card_not_activated,1,3,immediate,2025-06-05T13:16:25,13,afternoon,0
T0006535,C02999,returning,312,5,digital_wallet,22.39,2025-02-01T06:25:43,insufficient_funds,1,3026,long,2025-02-03T08:51:43,6,morning,1
T0006536,C02477,loyal,1465,119,debit_card,44.76,2025-06-18T12:32:17,insufficient_funds,2,10,short,2025-06-18T12:42:17,12,afternoon,0
T0006537,C03489,loyal,2312,86,digital_wallet,41.53,2025-06-24T14:14:52,insufficient_funds,1,2,immediate,2025-06-24T14:16:52,14,afternoon,0
T0006538,C03779,loyal,1856,93,debit_card,38.27,2025-05-27T21:08:08,insufficient_funds,1,3,immediate,2025-05-27T21:11:08,21,evening,0
T0006539,C01010,returning,444,7,upi,33.55,2025-04-12T14:51:08,network_error,1,3427,long,2025-04-14T23:58:08,14,afternoon,0
T0006540,C03867,returning,505,4,upi,135.51,2025-03-15T22:52:58,insufficient_funds,1,91,medium,2025-03-16T00:23:58,22,evening,0
T0006541,C02195,loyal,1738,196,paypal,38.19,2025-01-20T08:34:55,expired_card,1,1,immediate,2025-01-20T08:35:55,8,morning,0
T0006542,C03174,loyal,1247,58,paypal,30.39,2025-04-21T19:28:36,insufficient_funds,3,5,immediate,2025-04-21T19:33:36,19,evening,0
T0006543,C00380,loyal,2525,139,bank_transfer,63.4,2025-03-19T20:15:41,processing_error,1,2,immediate,2025-03-19T20:17:41,20,evening,1
T0006544,C01660,loyal,2457,127,credit_card,31.31,2025-04-10T10:38:59,bank_decline_generic,1,2,immediate,2025-04-10T10:40:59,10,morning,0
T0006545,C03287,new,3,1,credit_card,174.91,2025-04-12T06:08:14,processing_error,1,2867,long,2025-04-14T05:55:14,6,morning,0
T0006546,C00161,loyal,2604,60,debit_card,166.29,2025-06-09T19:15:55,incorrect_cvv,2,12,short,2025-06-09T19:27:55,19,evening,0
T0006547,C02784,returning,164,13,credit_card,209.68,2025-03-11T12:55:00,card_not_activated,1,2,immediate,2025-03-11T12:57:00,12,afternoon,1
T0006548,C00480,returning,618,7,credit_card,12.72,2025-06-16T09:54:38,bank_decline_generic,3,7,short,2025-06-16T10:01:38,9,morning,0
T0006549,C02881,new,33,2,paypal,91.26,2025-02-01T14:20:13,insufficient_funds,1,14,short,2025-02-01T14:34:13,14,afternoon,1
T0006550,C00182,loyal,2731,47,digital_wallet,33.56,2025-03-19T11:24:59,card_not_activated,2,1865,long,2025-03-20T18:29:59,11,morning,1
T0006551,C01602,returning,191,17,debit_card,64.7,2025-04-15T11:14:02,processing_error,1,1,immediate,2025-04-15T11:15:02,11,morning,0
T0006552,C01941,loyal,1322,200,credit_card,10.21,2025-05-20T23:54:39,insufficient_funds,1,4,immediate,2025-05-20T23:58:39,23,evening,0
T0006553,C00723,loyal,2450,198,credit_card,99.48,2025-06-05T18:30:30,card_not_activated,1,4,immediate,2025-06-05T18:34:30,18,evening,1
T0006554,C02169,new,11,0,upi,32.06,2025-06-24T21:41:36,bank_decline_generic,1,1128,medium,2025-06-25T16:29:36,21,evening,1
T0006555,C02206,returning,715,16,credit_card,13.64,2025-03-19T16:22:01,insufficient_funds,1,3,immediate,2025-03-19T16:25:01,16,afternoon,0
T0006556,C01735,loyal,850,131,digital_wallet,47.29,2025-06-19T15:07:19,card_not_activated,2,3,immediate,2025-06-19T15:10:19,15,afternoon,1
T0006557,C00509,loyal,1367,125,paypal,43.02,2025-03-14T17:08:57,expired_card,1,2,immediate,2025-03-14T17:10:57,17,afternoon,0
T0006558,C00234,new,75,1,digital_wallet,25.8,2025-03-15T15:03:50,network_error,1,656,medium,2025-03-16T01:59:50,15,afternoon,0
T0006559,C02095,returning,612,14,debit_card,23.37,2025-04-16T18:09:29,expired_card,1,2,immediate,2025-04-16T18:11:29,18,evening,0
T0006560,C00021,loyal,2009,75,paypal,269.45,2025-03-23T07:04:31,bank_decline_generic,2,8,short,2025-03-23T07:12:31,7,morning,0
T0006561,C00817,returning,458,3,credit_card,45.04,2025-05-03T17:59:12,insufficient_funds,1,2,immediate,2025-05-03T18:01:12,17,afternoon,0
T0006562,C02451,returning,503,6,paypal,86.34,2025-03-07T05:17:51,card_not_activated,1,660,medium,2025-03-07T16:17:51,5,night,1
T0006563,C01068,loyal,2969,139,paypal,34.28,2025-04-20T06:14:37,expired_card,1,5,immediate,2025-04-20T06:19:37,6,morning,0
T0006564,C00646,loyal,2396,193,credit_card,5.99,2025-06-07T11:51:26,insufficient_funds,3,514,medium,2025-06-07T20:25:26,11,morning,0
T0006565,C01881,loyal,1487,75,credit_card,36.58,2025-01-18T14:10:02,network_error,1,1,immediate,2025-01-18T14:11:02,14,afternoon,1
T0006566,C00450,returning,655,11,credit_card,184.89,2025-03-22T14:46:37,expired_card,3,1,immediate,2025-03-22T14:47:37,14,afternoon,0
T0006567,C00622,new,48,2,bank_transfer,16.19,2025-01-13T07:10:15,card_not_activated,1,5,immediate,2025-01-13T07:15:15,7,morning,0
T0006568,C02525,loyal,884,195,debit_card,42.86,2025-04-26T18:39:37,insufficient_funds,3,114,medium,2025-04-26T20:33:37,18,evening,0
T0006569,C02354,new,54,2,upi,256.67,2025-01-04T19:26:23,processing_error,1,3,immediate,2025-01-04T19:29:23,19,evening,1
T0006570,C02575,loyal,2512,183,credit_card,33.47,2025-05-29T08:07:52,insufficient_funds,2,1,immediate,2025-05-29T08:08:52,8,morning,0
T0006571,C02016,returning,554,11,credit_card,43.15,2025-01-24T18:25:12,insufficient_funds,2,2,immediate,2025-01-24T18:27:12,18,evening,0
T0006572,C01448,returning,265,12,bank_transfer,67.45,2025-05-27T18:25:36,processing_error,1,1,immediate,2025-05-27T18:26:36,18,evening,1
T0006573,C01125,returning,98,19,paypal,29.06,2025-03-08T10:36:28,expired_card,1,2,immediate,2025-03-08T10:38:28,10,morning,0
T0006574,C02133,new,67,0,debit_card,47.78,2025-05-21T20:09:43,insufficient_funds,1,3,immediate,2025-05-21T20:12:43,20,evening,1
T0006575,C00944,new,68,2,credit_card,32.71,2025-06-24T05:05:27,incorrect_cvv,1,7429,long,2025-06-29T08:54:27,5,night,0
T0006576,C02556,new,25,1,upi,37.94,2025-03-11T23:48:05,insufficient_funds,1,5,short,2025-03-11T23:53:05,23,evening,0
T0006577,C03040,returning,514,10,debit_card,110.35,2025-05-07T14:29:12,insufficient_funds,3,34,short,2025-05-07T15:03:12,14,afternoon,1
T0006578,C00669,loyal,2562,172,debit_card,52.0,2025-02-14T10:57:08,processing_error,1,336,medium,2025-02-14T16:33:08,10,morning,1
T0006579,C00522,loyal,2381,130,debit_card,94.56,2025-01-20T21:22:22,expired_card,2,2,immediate,2025-01-20T21:24:22,21,evening,0
T0006580,C03575,returning,267,7,debit_card,76.74,2025-02-28T15:42:55,expired_card,2,501,medium,2025-03-01T00:03:55,15,afternoon,0
T0006581,C00438,new,25,0,credit_card,42.76,2025-05-30T15:44:38,insufficient_funds,1,6720,long,2025-06-04T07:44:38,15,afternoon,0
T0006582,C03007,loyal,1306,132,debit_card,27.21,2025-03-31T18:13:27,network_error,1,6626,long,2025-04-05T08:39:27,18,evening,1
T0006583,C01198,returning,436,16,paypal,22.69,2025-01-18T20:12:09,insufficient_funds,1,11,short,2025-01-18T20:23:09,20,evening,0
T0006584,C01660,loyal,2457,127,credit_card,119.29,2025-05-26T23:02:40,incorrect_cvv,2,1,immediate,2025-05-26T23:03:40,23,evening,0
T0006585,C00495,returning,361,18,credit_card,28.92,2025-04-22T13:18:02,processing_error,1,4,immediate,2025-04-22T13:22:02,13,afternoon,1
T0006586,C03885,loyal,2184,191,debit_card,38.45,2025-03-06T08:47:13,network_error,1,30,short,2025-03-06T09:17:13,8,morning,1
T0006587,C00276,new,4,1,upi,38.98,2025-04-03T13:22:27,fraud_suspected,1,1,immediate,2025-04-03T13:23:27,13,afternoon,0
T0006588,C02330,returning,167,20,credit_card,114.06,2025-03-19T13:06:17,card_not_activated,2,13,short,2025-03-19T13:19:17,13,afternoon,0
T0006589,C01142,loyal,2745,133,credit_card,16.81,2025-01-24T08:22:07,network_error,2,4,immediate,2025-01-24T08:26:07,8,morning,0
T0006590,C00044,returning,344,10,credit_card,55.49,2025-06-09T17:00:11,fraud_suspected,2,3,immediate,2025-06-09T17:03:11,17,afternoon,0
T0006591,C01281,loyal,2974,104,bank_transfer,59.46,2025-04-27T19:59:20,processing_error,2,9,short,2025-04-27T20:08:20,19,evening,1
T0006592,C01827,new,49,2,upi,54.72,2025-01-04T03:49:54,fraud_suspected,2,18,short,2025-01-04T04:07:54,3,night,0
T0006593,C03603,loyal,1491,173,paypal,43.22,2025-05-10T19:16:29,expired_card,2,6,short,2025-05-10T19:22:29,19,evening,0
T0006594,C02822,loyal,2854,80,credit_card,29.2,2025-04-05T14:03:59,network_error,1,126,medium,2025-04-05T16:09:59,14,afternoon,1
T0006595,C03754,loyal,1283,141,credit_card,66.64,2025-05-31T03:43:22,incorrect_cvv,2,1,immediate,2025-05-31T03:44:22,3,night,1
T0006596,C01920,loyal,2832,175,paypal,95.67,2025-05-08T07:14:36,processing_error,1,1,immediate,2025-05-08T07:15:36,7,morning,1
T0006597,C03503,loyal,2489,67,upi,62.16,2025-03-05T16:03:20,network_error,2,6,short,2025-03-05T16:09:20,16,afternoon,1
T0006598,C01906,new,87,1,digital_wallet,62.8,2025-02-06T09:40:54,network_error,2,123,medium,2025-02-06T11:43:54,9,morning,1
T0006599,C01643,loyal,2378,148,bank_transfer,62.8,2025-02-28T01:21:50,processing_error,1,2,immediate,2025-02-28T01:23:50,1,night,0
T0006600,C02044,new,10,2,bank_transfer,40.04,2025-01-18T14:10:50,bank_decline_generic,1,92,medium,2025-01-18T15:42:50,14,afternoon,1
T0006601,C02727,loyal,1291,195,bank_transfer,123.69,2025-04-08T20:27:57,network_error,2,330,medium,2025-04-09T01:57:57,20,evening,0
T0006602,C00693,loyal,1077,133,digital_wallet,72.13,2025-03-17T10:54:10,insufficient_funds,2,4,immediate,2025-03-17T10:58:10,10,morning,0
T0006603,C03866,returning,369,13,upi,141.73,2025-01-26T15:34:13,network_error,1,1,immediate,2025-01-26T15:35:13,15,afternoon,1
T0006604,C03510,new,6,1,digital_wallet,19.86,2025-01-10T08:44:17,card_not_activated,2,115,medium,2025-01-10T10:39:17,8,morning,0
T0006605,C01557,new,25,1,credit_card,39.98,2025-06-27T11:23:33,card_not_activated,2,1,immediate,2025-06-27T11:24:33,11,morning,0
T0006606,C02808,loyal,2227,111,credit_card,166.23,2025-05-04T10:31:14,insufficient_funds,1,19,short,2025-05-04T10:50:14,10,morning,0
T0006607,C03157,loyal,1009,127,upi,80.36,2025-02-27T17:21:48,processing_error,2,5,immediate,2025-02-27T17:26:48,17,afternoon,1
T0006608,C02390,returning,489,7,credit_card,29.34,2025-03-09T16:28:26,fraud_suspected,1,8106,long,2025-03-15T07:34:26,16,afternoon,0
T0006609,C01613,returning,143,6,credit_card,33.27,2025-06-24T19:49:36,processing_error,1,16,short,2025-06-24T20:05:36,19,evening,1
T0006610,C02225,new,49,1,paypal,41.47,2025-04-16T17:39:23,network_error,1,6,short,2025-04-16T17:45:23,17,afternoon,0
T0006611,C01762,loyal,2667,130,credit_card,123.42,2025-06-23T21:23:41,processing_error,1,212,medium,2025-06-24T00:55:41,21,evening,0
T0006612,C01672,returning,341,3,credit_card,60.02,2025-06-04T21:45:45,insufficient_funds,2,28,short,2025-06-04T22:13:45,21,evening,0
T0006613,C02580,loyal,1588,78,bank_transfer,24.6,2025-02-07T12:50:03,bank_decline_generic,1,731,medium,2025-02-08T01:01:03,12,afternoon,1
T0006614,C02166,returning,196,15,paypal,28.03,2025-03-16T21:04:01,insufficient_funds,3,413,medium,2025-03-17T03:57:01,21,evening,0
T0006615,C01716,new,54,0,digital_wallet,47.57,2025-05-17T16:27:50,network_error,2,145,medium,2025-05-17T18:52:50,16,afternoon,1
T0006616,C00325,returning,141,5,credit_card,17.36,2025-06-10T07:01:08,expired_card,1,3913,long,2025-06-13T00:14:08,7,morning,0
T0006617,C00963,returning,265,13,debit_card,57.33,2025-01-07T11:03:50,insufficient_funds,1,3,immediate,2025-01-07T11:06:50,11,morning,0
T0006618,C01672,returning,341,3,credit_card,52.89,2025-02-25T20:42:36,insufficient_funds,1,10,short,2025-02-25T20:52:36,20,evening,0
T0006619,C01263,returning,655,7,paypal,30.47,2025-02-16T21:13:30,bank_decline_generic,1,1025,medium,2025-02-17T14:18:30,21,evening,1
T0006620,C01346,loyal,841,102,digital_wallet,65.2,2025-02-28T16:21:09,processing_error,1,2,immediate,2025-02-28T16:23:09,16,afternoon,0
T0006621,C01068,loyal,2969,139,paypal,308.43,2025-05-13T16:44:08,processing_error,3,48,short,2025-05-13T17:32:08,16,afternoon,1
T0006622,C01793,loyal,807,186,upi,22.11,2025-05-27T04:45:11,network_error,1,4,immediate,2025-05-27T04:49:11,4,night,1
T0006623,C02331,returning,258,15,debit_card,25.0,2025-03-02T16:56:22,insufficient_funds,1,4,immediate,2025-03-02T17:00:22,16,afternoon,0
T0006624,C02119,returning,518,9,debit_card,72.67,2025-03-18T04:34:18,incorrect_cvv,2,2948,long,2025-03-20T05:42:18,4,night,1
T0006625,C00704,new,53,1,debit_card,63.32,2025-03-10T17:04:20,insufficient_funds,1,48,short,2025-03-10T17:52:20,17,afternoon,0
T0006626,C00237,loyal,1027,141,bank_transfer,26.18,2025-03-29T19:04:38,bank_decline_generic,2,719,medium,2025-03-30T07:03:38,19,evening,1
T0006627,C00997,loyal,1501,107,credit_card,15.56,2025-03-21T11:33:40,card_not_activated,2,2,immediate,2025-03-21T11:35:40,11,morning,0
T0006628,C01886,loyal,2198,197,debit_card,184.3,2025-02-05T14:58:25,insufficient_funds,1,3,immediate,2025-02-05T15:01:25,14,afternoon,0
T0006629,C00283,loyal,2190,36,debit_card,324.98,2025-02-08T18:55:34,bank_decline_generic,3,17,short,2025-02-08T19:12:34,18,evening,0
T0006630,C01429,loyal,1143,154,bank_transfer,27.4,2025-02-06T13:47:09,processing_error,1,40,short,2025-02-06T14:27:09,13,afternoon,0
T0006631,C00785,returning,250,6,credit_card,57.82,2025-03-15T05:02:44,card_not_activated,1,4,immediate,2025-03-15T05:06:44,5,night,0
T0006632,C01119,returning,92,16,debit_card,77.01,2025-04-01T07:38:06,network_error,1,5,immediate,2025-04-01T07:43:06,7,morning,1
T0006633,C01753,returning,415,15,debit_card,44.02,2025-06-06T21:41:04,expired_card,1,53,short,2025-06-06T22:34:04,21,evening,0
T0006634,C03735,loyal,2029,83,digital_wallet,102.26,2025-05-16T15:09:00,insufficient_funds,1,12,short,2025-05-16T15:21:00,15,afternoon,1
T0006635,C01466,loyal,1086,170,credit_card,65.12,2025-02-24T21:07:53,expired_card,1,75,medium,2025-02-24T22:22:53,21,evening,1
T0006636,C02707,loyal,2952,136,upi,79.7,2025-03-06T15:52:05,network_error,1,1,immediate,2025-03-06T15:53:05,15,afternoon,1
T0006637,C02612,loyal,2703,178,paypal,31.73,2025-04-25T14:14:58,expired_card,1,4,immediate,2025-04-25T14:18:58,14,afternoon,0
T0006638,C03458,loyal,2720,85,paypal,26.88,2025-05-12T14:04:07,processing_error,3,3070,long,2025-05-14T17:14:07,14,afternoon,0
T0006639,C01871,loyal,2677,97,credit_card,185.47,2025-01-21T21:53:30,incorrect_cvv,2,13,short,2025-01-21T22:06:30,21,evening,0
T0006640,C00873,loyal,771,200,paypal,44.34,2025-05-03T14:09:12,insufficient_funds,1,4747,long,2025-05-06T21:16:12,14,afternoon,1
T0006641,C01379,new,16,0,upi,49.57,2025-06-02T08:52:10,insufficient_funds,1,3,immediate,2025-06-02T08:55:10,8,morning,0
T0006642,C02259,loyal,2671,189,digital_wallet,33.75,2025-05-15T16:48:03,processing_error,2,31,short,2025-05-15T17:19:03,16,afternoon,1
T0006643,C01842,new,33,0,paypal,69.87,2025-06-18T03:51:06,processing_error,1,3,immediate,2025-06-18T03:54:06,3,night,1
T0006644,C03939,loyal,1988,159,paypal,20.13,2025-06-06T10:07:14,network_error,2,121,medium,2025-06-06T12:08:14,10,morning,1
T0006645,C01432,returning,542,6,credit_card,36.18,2025-02-01T18:20:39,processing_error,2,3,immediate,2025-02-01T18:23:39,18,evening,1
T0006646,C02908,loyal,1929,49,paypal,115.76,2025-04-25T14:13:26,insufficient_funds,1,9964,long,2025-05-02T12:17:26,14,afternoon,0
T0006647,C01302,new,6,2,paypal,56.46,2025-05-09T11:05:30,bank_decline_generic,1,5383,long,2025-05-13T04:48:30,11,morning,0
T0006648,C02596,returning,186,5,credit_card,86.47,2025-05-18T20:07:36,insufficient_funds,1,147,medium,2025-05-18T22:34:36,20,evening,0
T0006649,C00739,loyal,770,113,upi,90.77,2025-03-01T07:35:28,card_not_activated,1,1,immediate,2025-03-01T07:36:28,7,morning,0
T0006650,C01033,loyal,2853,38,bank_transfer,39.96,2025-03-31T20:11:54,network_error,1,250,medium,2025-04-01T00:21:54,20,evening,1
T0006651,C02150,returning,313,18,debit_card,52.38,2025-02-17T09:06:15,insufficient_funds,2,1,immediate,2025-02-17T09:07:15,9,morning,0
T0006652,C03966,new,52,0,upi,42.08,2025-04-26T10:05:43,network_error,1,1,immediate,2025-04-26T10:06:43,10,morning,0
T0006653,C02111,returning,372,9,paypal,69.69,2025-01-31T11:50:09,processing_error,3,11,short,2025-01-31T12:01:09,11,morning,0
T0006654,C01173,returning,222,4,debit_card,94.68,2025-06-02T05:01:13,insufficient_funds,1,15,short,2025-06-02T05:16:13,5,night,0
T0006655,C03303,returning,126,15,paypal,78.06,2025-02-27T21:01:59,insufficient_funds,1,4,immediate,2025-02-27T21:05:59,21,evening,0
T0006656,C02553,returning,396,17,digital_wallet,51.18,2025-04-21T14:32:52,network_error,1,117,medium,2025-04-21T16:29:52,14,afternoon,1
T0006657,C00298,loyal,970,143,bank_transfer,59.43,2025-05-18T14:55:44,processing_error,1,3,immediate,2025-05-18T14:58:44,14,afternoon,1
T0006658,C00127,loyal,2468,161,debit_card,40.42,2025-04-03T11:27:56,expired_card,1,20,short,2025-04-03T11:47:56,11,morning,0
T0006659,C01506,returning,399,18,paypal,17.67,2025-02-24T08:46:27,processing_error,2,419,medium,2025-02-24T15:45:27,8,morning,1
T0006660,C02331,returning,258,15,debit_card,35.55,2025-01-27T08:12:20,expired_card,2,5687,long,2025-01-31T06:59:20,8,morning,0
T0006661,C03443,returning,140,20,credit_card,83.89,2025-06-27T18:22:31,bank_decline_generic,1,8021,long,2025-07-03T08:03:31,18,evening,0
T0006662,C01199,returning,164,5,credit_card,64.18,2025-04-12T06:52:50,insufficient_funds,1,31,short,2025-04-12T07:23:50,6,morning,0
T0006663,C02949,returning,134,8,credit_card,17.07,2025-02-18T18:35:28,insufficient_funds,1,1,immediate,2025-02-18T18:36:28,18,evening,0
T0006664,C01125,returning,98,19,credit_card,32.26,2025-03-12T16:08:15,incorrect_cvv,2,2,immediate,2025-03-12T16:10:15,16,afternoon,1
T0006665,C00893,loyal,2789,122,paypal,35.71,2025-02-27T10:02:36,processing_error,3,3,immediate,2025-02-27T10:05:36,10,morning,1
T0006666,C02010,loyal,2278,110,bank_transfer,42.1,2025-02-04T08:46:58,bank_decline_generic,1,21,short,2025-02-04T09:07:58,8,morning,0
T0006667,C03754,loyal,1283,141,credit_card,104.96,2025-01-27T18:57:59,insufficient_funds,1,2,immediate,2025-01-27T18:59:59,18,evening,1
T0006668,C02612,loyal,2703,178,debit_card,51.3,2025-03-30T20:42:49,insufficient_funds,1,2,immediate,2025-03-30T20:44:49,20,evening,0
T0006669,C03274,loyal,2360,46,debit_card,10.2,2025-06-27T23:51:56,expired_card,1,3700,long,2025-06-30T13:31:56,23,evening,0
T0006670,C00421,returning,149,5,paypal,31.67,2025-03-21T13:44:10,expired_card,2,1,immediate,2025-03-21T13:45:10,13,afternoon,0
T0006671,C02545,returning,415,13,upi,57.58,2025-06-15T12:34:41,network_error,2,64,medium,2025-06-15T13:38:41,12,afternoon,1
T0006672,C01848,loyal,2875,167,credit_card,53.84,2025-02-04T13:34:15,insufficient_funds,1,8,short,2025-02-04T13:42:15,13,afternoon,0
T0006673,C00678,returning,235,19,debit_card,43.38,2025-02-12T19:49:13,insufficient_funds,3,2,immediate,2025-02-12T19:51:13,19,evening,0
T0006674,C02624,returning,369,13,paypal,48.95,2025-05-29T21:17:13,incorrect_cvv,3,17,short,2025-05-29T21:34:13,21,evening,0
T0006675,C03754,loyal,1283,141,credit_card,35.1,2025-01-22T21:55:41,insufficient_funds,1,2,immediate,2025-01-22T21:57:41,21,evening,0
T0006676,C00018,loyal,1620,196,credit_card,7.9,2025-04-06T14:55:20,bank_decline_generic,1,2,immediate,2025-04-06T14:57:20,14,afternoon,1
T0006677,C00768,loyal,2363,38,digital_wallet,26.88,2025-01-16T11:57:02,insufficient_funds,2,6,short,2025-01-16T12:03:02,11,morning,0
T0006678,C01961,new,86,2,debit_card,27.85,2025-01-28T00:27:01,insufficient_funds,1,154,medium,2025-01-28T03:01:01,0,night,0
T0006679,C01798,loyal,1685,97,credit_card,21.28,2025-06-20T08:46:44,insufficient_funds,2,99,medium,2025-06-20T10:25:44,8,morning,1
T0006680,C03984,returning,108,18,credit_card,61.69,2025-06-11T21:54:41,bank_decline_generic,1,15,short,2025-06-11T22:09:41,21,evening,1
T0006681,C01261,loyal,2212,179,credit_card,94.54,2025-02-14T00:46:41,network_error,1,82,medium,2025-02-14T02:08:41,0,night,0
T0006682,C00261,returning,407,17,credit_card,32.91,2025-04-05T18:38:26,fraud_suspected,2,172,medium,2025-04-05T21:30:26,18,evening,0
T0006683,C00142,loyal,2908,27,digital_wallet,324.05,2025-06-24T18:10:14,insufficient_funds,2,1421,medium,2025-06-25T17:51:14,18,evening,0
T0006684,C03218,new,33,1,upi,180.77,2025-04-23T15:45:13,processing_error,2,1,immediate,2025-04-23T15:46:13,15,afternoon,0
T0006685,C02658,loyal,2413,184,debit_card,39.57,2025-05-13T19:11:19,insufficient_funds,1,2,immediate,2025-05-13T19:13:19,19,evening,0
T0006686,C01363,returning,131,20,debit_card,77.78,2025-06-04T18:43:26,insufficient_funds,1,314,medium,2025-06-04T23:57:26,18,evening,1
T0006687,C01412,returning,414,20,debit_card,34.75,2025-06-01T12:36:18,insufficient_funds,1,2,immediate,2025-06-01T12:38:18,12,afternoon,0
T0006688,C03831,loyal,1194,175,digital_wallet,48.53,2025-01-04T20:46:19,insufficient_funds,2,1,immediate,2025-01-04T20:47:19,20,evening,0
T0006689,C00554,returning,206,4,bank_transfer,41.52,2025-05-19T13:47:31,processing_error,1,543,medium,2025-05-19T22:50:31,13,afternoon,1
T0006690,C02510,new,27,2,credit_card,8.34,2025-04-08T09:55:38,insufficient_funds,3,4,immediate,2025-04-08T09:59:38,9,morning,0
